Time(s),Input(v),Output(v),Output(m)
410.700000000025,5.000,10.000,576.183
410.800000000025,5.000,10.000,580.072
410.900000000025,5.000,10.000,583.964
411.000000000025,5.000,10.000,587.859
411.100000000025,5.000,10.000,591.758
411.200000000025,5.000,10.000,595.660
411.300000000025,5.000,10.000,599.565
411.400000000025,5.000,10.000,603.473
411.500000000025,5.000,10.000,607.384
411.600000000025,5.000,10.000,611.298
411.700000000025,5.000,10.000,615.215
411.800000000025,5.000,10.000,619.134
411.900000000025,5.000,10.000,623.057
412.000000000025,5.000,10.000,626.983
412.100000000025,5.000,10.000,630.911
412.200000000025,5.000,10.000,634.842
412.300000000025,5.000,10.000,638.776
412.400000000025,5.000,10.000,642.712
412.500000000025,5.000,10.000,646.651
412.600000000025,5.000,10.000,650.593
412.700000000025,5.000,10.000,654.537
412.800000000025,5.000,10.000,658.484
412.900000000025,5.000,10.000,662.433
413.000000000025,5.000,10.000,666.385
413.100000000025,5.000,10.000,670.339
413.200000000025,5.000,10.000,674.296
413.300000000025,5.000,10.000,678.255
413.400000000025,5.000,10.000,682.216
413.500000000026,5.000,10.000,686.180
413.600000000026,5.000,10.000,690.145
413.700000000026,5.000,10.000,694.113
413.800000000026,5.000,10.000,698.084
413.900000000026,5.000,10.000,702.056
414.000000000026,5.000,10.000,706.031
414.100000000026,5.000,10.000,710.007
414.200000000026,5.000,10.000,713.986
414.300000000026,5.000,10.000,717.967
414.400000000026,5.000,10.000,721.950
414.500000000026,5.000,10.000,725.935
414.600000000026,5.000,10.000,729.922
414.700000000026,5.000,10.000,733.911
414.800000000026,5.000,10.000,737.901
414.900000000026,5.000,10.000,741.894
415.000000000026,5.000,10.000,745.889
415.100000000026,5.000,10.000,749.885
415.200000000026,5.000,10.000,753.883
415.300000000026,5.000,10.000,757.883
415.400000000026,5.000,10.000,761.885
415.500000000026,5.000,10.000,765.888
415.600000000026,5.000,10.000,769.894
415.700000000026,5.000,10.000,773.901
415.800000000026,5.000,10.000,777.909
415.900000000026,5.000,10.000,781.919
416.000000000026,5.000,10.000,785.931
416.100000000026,5.000,10.000,789.945
416.200000000026,5.000,10.000,793.960
416.300000000026,5.000,10.000,797.977
416.400000000026,5.000,10.000,801.995
416.500000000026,5.000,10.000,806.015
416.600000000026,5.000,10.000,810.036
416.700000000026,5.000,10.000,814.059
416.800000000026,5.000,10.000,818.083
416.900000000026,5.000,10.000,822.108
417.000000000026,5.000,10.000,826.135
417.100000000026,5.000,10.000,830.164
417.200000000026,5.000,10.000,834.194
417.300000000026,5.000,10.000,838.225
417.400000000026,5.000,10.000,842.258
417.500000000026,5.000,10.000,846.291
417.600000000026,5.000,10.000,850.327
417.700000000026,5.000,10.000,854.363
417.800000000027,5.000,10.000,858.401
417.900000000027,5.000,10.000,862.440
418.000000000027,5.000,10.000,866.480
418.100000000027,5.000,10.000,870.522
418.200000000027,5.000,10.000,874.564
418.300000000027,5.000,10.000,878.608
418.400000000027,5.000,10.000,882.653
418.500000000027,5.000,10.000,886.700
418.600000000027,5.000,10.000,890.747
418.700000000027,5.000,10.000,894.795
418.800000000027,5.000,10.000,898.845
418.900000000027,5.000,10.000,902.896
419.000000000027,5.000,10.000,906.947
419.100000000027,5.000,10.000,911.000
419.200000000027,5.000,10.000,915.054
419.300000000027,5.000,10.000,919.109
419.400000000027,5.000,10.000,923.165
419.500000000027,5.000,10.000,927.222
419.600000000027,5.000,10.000,931.280
419.700000000027,5.000,10.000,935.339
419.800000000027,5.000,10.000,939.399
419.900000000027,5.000,10.000,943.460
420.000000000027,5.000,10.000,947.522
420.100000000027,5.000,10.000,951.585
420.200000000027,5.000,10.000,955.648
420.300000000027,5.000,10.000,959.713
420.400000000027,5.000,10.000,963.778
420.500000000027,5.000,10.000,967.845
420.600000000027,5.000,10.000,971.912
420.700000000027,5.000,10.000,975.980
420.800000000027,5.000,10.000,980.049
420.900000000027,5.000,10.000,984.119
421.000000000027,5.000,10.000,988.189
421.100000000027,5.000,10.000,992.261
421.200000000027,5.000,10.000,996.333
421.300000000027,5.000,10.000,1000.406
421.400000000027,5.000,10.000,1004.480
421.500000000027,5.000,10.000,1008.554
421.600000000027,5.000,10.000,1012.629
421.700000000027,5.000,10.000,1016.706
421.800000000027,5.000,10.000,1020.782
421.900000000027,5.000,10.000,1024.860
422.000000000027,5.000,10.000,1028.938
422.100000000027,5.000,10.000,1033.017
422.200000000028,5.000,10.000,1037.097
422.300000000028,5.000,10.000,1041.177
422.400000000028,5.000,10.000,1045.258
422.500000000028,5.000,10.000,1049.340
422.600000000028,5.000,10.000,1053.422
422.700000000028,5.000,10.000,1057.505
422.800000000028,5.000,10.000,1061.589
422.900000000028,5.000,10.000,1065.673
423.000000000028,5.000,10.000,1069.758
423.100000000028,5.000,10.000,1073.843
423.200000000028,5.000,10.000,1077.929
423.300000000028,5.000,10.000,1082.016
423.400000000028,5.000,10.000,1086.103
423.500000000028,5.000,10.000,1090.191
423.600000000028,5.000,10.000,1094.280
423.700000000028,5.000,10.000,1098.369
423.800000000028,5.000,10.000,1102.458
423.900000000028,5.000,10.000,1106.549
424.000000000028,5.000,10.000,1110.639
424.100000000028,5.000,10.000,1114.731
424.200000000028,5.000,10.000,1118.822
424.300000000028,5.000,10.000,1122.915
424.400000000028,5.000,10.000,1127.007
424.500000000028,5.000,10.000,1131.101
424.600000000028,5.000,10.000,1135.195
424.700000000028,5.000,10.000,1139.289
424.800000000028,5.000,10.000,1143.384
424.900000000028,5.000,10.000,1147.479
425.000000000028,5.000,10.000,1151.575
425.100000000028,5.000,10.000,1155.671
425.200000000028,5.000,10.000,1159.768
425.300000000028,5.000,10.000,1163.865
425.400000000028,5.000,10.000,1167.962
425.500000000028,5.000,10.000,1172.060
425.600000000028,5.000,10.000,1176.159
425.700000000028,5.000,10.000,1180.258
425.800000000028,5.000,10.000,1184.357
425.900000000028,5.000,10.000,1188.457
426.000000000028,5.000,10.000,1192.557
426.100000000028,5.000,10.000,1196.658
426.200000000028,5.000,10.000,1200.759
426.300000000028,5.000,10.000,1204.860
426.400000000028,5.000,10.000,1208.962
426.500000000028,5.000,10.000,1213.064
426.600000000029,5.000,10.000,1217.167
426.700000000029,5.000,10.000,1221.270
426.800000000029,5.000,10.000,1225.373
426.900000000029,5.000,10.000,1229.476
427.000000000029,5.000,10.000,1233.581
427.100000000029,5.000,10.000,1237.685
427.200000000029,5.000,10.000,1241.790
427.300000000029,5.000,10.000,1245.895
427.400000000029,5.000,10.000,1250.000
427.500000000029,5.000,10.000,1254.106
427.600000000029,5.000,10.000,1258.212
427.700000000029,5.000,10.000,1262.318
427.800000000029,5.000,10.000,1266.425
427.900000000029,5.000,10.000,1270.532
428.000000000029,5.000,10.000,1274.640
428.100000000029,5.000,10.000,1278.747
428.200000000029,5.000,10.000,1282.855
428.300000000029,5.000,10.000,1286.964
428.400000000029,5.000,10.000,1291.072
428.500000000029,5.000,10.000,1295.181
428.600000000029,5.000,10.000,1299.290
428.700000000029,5.000,10.000,1303.400
428.800000000029,5.000,10.000,1307.510
428.900000000029,5.000,10.000,1311.620
429.000000000029,5.000,10.000,1315.730
429.100000000029,5.000,10.000,1319.841
429.200000000029,5.000,10.000,1323.951
429.300000000029,5.000,10.000,1328.062
429.400000000029,5.000,10.000,1332.174
429.500000000029,5.000,10.000,1336.286
429.600000000029,5.000,10.000,1340.397
429.700000000029,5.000,10.000,1344.510
429.800000000029,5.000,10.000,1348.622
429.900000000029,5.000,10.000,1352.735
430.000000000029,5.000,10.000,1356.847
430.100000000029,5.000,10.000,1360.961
430.200000000029,5.000,10.000,1365.074
430.300000000029,5.000,10.000,1369.187
430.400000000029,5.000,10.000,1373.301
430.500000000029,5.000,10.000,1377.415
430.600000000029,5.000,10.000,1381.529
430.700000000029,5.000,10.000,1385.644
430.800000000029,5.000,10.000,1389.759
430.900000000029,5.000,10.000,1393.873
431.00000000003,5.000,10.000,1397.989
431.10000000003,5.000,10.000,1402.104
431.20000000003,5.000,10.000,1406.219
431.30000000003,5.000,10.000,1410.335
431.40000000003,5.000,10.000,1414.451
431.50000000003,5.000,10.000,1418.567
431.60000000003,5.000,10.000,1422.683
431.70000000003,5.000,10.000,1426.800
431.80000000003,5.000,10.000,1430.916
431.90000000003,5.000,10.000,1435.033
432.00000000003,5.000,10.000,1439.150
432.10000000003,5.000,10.000,1443.268
432.20000000003,5.000,10.000,1447.385
432.30000000003,5.000,10.000,1451.503
432.40000000003,5.000,10.000,1455.620
432.50000000003,5.000,10.000,1459.738
432.60000000003,5.000,10.000,1463.856
432.70000000003,5.000,10.000,1467.974
432.80000000003,5.000,10.000,1472.093
432.90000000003,5.000,10.000,1476.211
433.00000000003,5.000,10.000,1480.330
433.10000000003,5.000,10.000,1484.449
433.20000000003,5.000,10.000,1488.568
433.30000000003,5.000,10.000,1492.687
433.40000000003,5.000,10.000,1496.807
433.50000000003,5.000,10.000,1500.926
433.60000000003,5.000,10.000,1505.046
433.70000000003,5.000,10.000,1509.166
433.80000000003,5.000,10.000,1513.285
433.90000000003,5.000,10.000,1517.406
434.00000000003,5.000,10.000,1521.526
434.10000000003,5.000,10.000,1525.646
434.20000000003,5.000,10.000,1529.767
434.30000000003,5.000,10.000,1533.887
434.40000000003,5.000,10.000,1538.008
434.50000000003,5.000,10.000,1542.129
434.60000000003,5.000,10.000,1546.250
434.70000000003,5.000,10.000,1550.371
434.80000000003,5.000,10.000,1554.492
434.90000000003,5.000,10.000,1558.613
435.00000000003,5.000,10.000,1562.735
435.10000000003,5.000,10.000,1566.857
435.20000000003,5.000,10.000,1570.978
435.30000000003,5.000,10.000,1575.100
435.400000000031,5.000,10.000,1579.222
435.500000000031,5.000,10.000,1583.344
435.600000000031,5.000,10.000,1587.466
435.700000000031,5.000,10.000,1591.589
435.800000000031,5.000,10.000,1595.711
435.900000000031,5.000,10.000,1599.833
436.000000000031,5.000,10.000,1603.956
436.100000000031,5.000,10.000,1608.079
436.200000000031,5.000,10.000,1612.202
436.300000000031,5.000,10.000,1616.325
436.400000000031,5.000,10.000,1620.448
436.500000000031,5.000,10.000,1624.571
436.600000000031,5.000,10.000,1628.694
436.700000000031,5.000,10.000,1632.817
436.800000000031,5.000,10.000,1636.941
436.900000000031,5.000,10.000,1641.064
437.000000000031,5.000,10.000,1645.188
437.100000000031,5.000,10.000,1649.311
437.200000000031,5.000,10.000,1653.435
437.300000000031,5.000,10.000,1657.559
437.400000000031,5.000,10.000,1661.683
437.500000000031,5.000,10.000,1665.807
437.600000000031,5.000,10.000,1669.931
437.700000000031,5.000,10.000,1674.055
437.800000000031,5.000,10.000,1678.180
437.900000000031,5.000,10.000,1682.304
438.000000000031,5.000,10.000,1686.428
438.100000000031,5.000,10.000,1690.553
438.200000000031,5.000,10.000,1694.677
438.300000000031,5.000,10.000,1698.802
438.400000000031,5.000,10.000,1702.927
438.500000000031,5.000,10.000,1707.052
438.600000000031,5.000,10.000,1711.177
438.700000000031,5.000,10.000,1715.302
438.800000000031,5.000,10.000,1719.427
438.900000000031,5.000,10.000,1723.552
439.000000000031,5.000,10.000,1727.677
439.100000000031,5.000,10.000,1731.802
439.200000000031,5.000,10.000,1735.928
439.300000000031,5.000,10.000,1740.053
439.400000000031,5.000,10.000,1744.178
439.500000000031,5.000,10.000,1748.304
439.600000000031,5.000,10.000,1752.429
439.700000000031,5.000,10.000,1756.555
439.800000000032,5.000,10.000,1760.681
439.900000000032,5.000,10.000,1764.807
440.000000000032,5.000,10.000,1768.932
440.100000000032,5.000,10.000,1773.058
440.200000000032,5.000,10.000,1777.184
440.300000000032,5.000,10.000,1781.310
440.400000000032,5.000,10.000,1785.436
440.500000000032,5.000,10.000,1789.562
440.600000000032,5.000,10.000,1793.689
440.700000000032,5.000,10.000,1797.815
440.800000000032,5.000,10.000,1801.941
440.900000000032,5.000,10.000,1806.068
441.000000000032,5.000,10.000,1810.194
441.100000000032,5.000,10.000,1814.320
441.200000000032,5.000,10.000,1818.447
441.300000000032,5.000,10.000,1822.573
441.400000000032,5.000,10.000,1826.700
441.500000000032,5.000,10.000,1830.827
441.600000000032,5.000,10.000,1834.953
441.700000000032,5.000,10.000,1839.080
441.800000000032,5.000,10.000,1843.207
441.900000000032,5.000,10.000,1847.334
442.000000000032,5.000,10.000,1851.461
442.100000000032,5.000,10.000,1855.588
442.200000000032,5.000,10.000,1859.715
442.300000000032,5.000,10.000,1863.842
442.400000000032,5.000,10.000,1867.969
442.500000000032,5.000,10.000,1872.096
442.600000000032,5.000,10.000,1876.223
442.700000000032,5.000,10.000,1880.350
442.800000000032,5.000,10.000,1884.477
442.900000000032,5.000,10.000,1888.605
443.000000000032,5.000,10.000,1892.732
443.100000000032,5.000,10.000,1896.859
443.200000000032,5.000,10.000,1900.987
443.300000000032,5.000,10.000,1905.114
443.400000000032,5.000,10.000,1909.242
443.500000000032,5.000,10.000,1913.369
443.600000000032,5.000,10.000,1917.497
443.700000000032,5.000,10.000,1921.624
443.800000000032,5.000,10.000,1925.752
443.900000000032,5.000,10.000,1929.880
444.000000000032,5.000,10.000,1934.007
444.100000000032,5.000,10.000,1938.135
444.200000000033,5.000,10.000,1942.263
444.300000000033,5.000,10.000,1946.391
444.400000000033,5.000,10.000,1950.518
444.500000000033,5.000,10.000,1954.646
444.600000000033,5.000,10.000,1958.774
444.700000000033,5.000,10.000,1962.902
444.800000000033,5.000,10.000,1967.030
444.900000000033,5.000,10.000,1971.158
445.000000000033,5.000,10.000,1975.286
445.100000000033,5.000,10.000,1979.414
445.200000000033,5.000,10.000,1983.542
445.300000000033,5.000,10.000,1987.670
445.400000000033,5.000,10.000,1991.799
445.500000000033,5.000,10.000,1995.927
445.600000000033,5.000,10.000,2000.055
445.700000000033,5.000,10.000,2004.183
445.800000000033,5.000,10.000,2008.311
445.900000000033,5.000,10.000,2012.440
446.000000000033,5.000,10.000,2016.568
446.100000000033,5.000,10.000,2020.696
446.200000000033,5.000,10.000,2024.825
446.300000000033,5.000,10.000,2028.953
446.400000000033,5.000,10.000,2033.081
446.500000000033,5.000,10.000,2037.210
446.600000000033,5.000,10.000,2041.338
446.700000000033,5.000,10.000,2045.467
446.800000000033,5.000,10.000,2049.595
446.900000000033,5.000,10.000,2053.724
447.000000000033,5.000,10.000,2057.852
447.100000000033,5.000,10.000,2061.981
447.200000000033,5.000,10.000,2066.110
447.300000000033,5.000,10.000,2070.238
447.400000000033,5.000,10.000,2074.367
447.500000000033,5.000,10.000,2078.496
447.600000000033,5.000,10.000,2082.624
447.700000000033,5.000,10.000,2086.753
447.800000000033,5.000,10.000,2090.882
447.900000000033,5.000,10.000,2095.010
448.000000000033,5.000,10.000,2099.139
448.100000000033,5.000,10.000,2103.268
448.200000000033,5.000,10.000,2107.397
448.300000000033,5.000,10.000,2111.526
448.400000000033,5.000,10.000,2115.655
448.500000000033,5.000,10.000,2119.783
448.600000000034,5.000,10.000,2123.912
448.700000000034,5.000,10.000,2128.041
448.800000000034,5.000,10.000,2132.170
448.900000000034,5.000,10.000,2136.299
449.000000000034,5.000,10.000,2140.428
449.100000000034,5.000,10.000,2144.557
449.200000000034,5.000,10.000,2148.686
449.300000000034,5.000,10.000,2152.815
449.400000000034,5.000,10.000,2156.944
449.500000000034,5.000,10.000,2161.073
449.600000000034,5.000,10.000,2165.202
449.700000000034,5.000,10.000,2169.331
449.800000000034,5.000,10.000,2173.460
449.900000000034,5.000,10.000,2177.589
450.000000000034,5.000,10.000,2181.719
450.100000000034,5.000,10.000,2185.848
450.200000000034,5.000,10.000,2189.977
450.300000000034,5.000,10.000,2194.106
450.400000000034,5.000,10.000,2198.235
450.500000000034,5.000,10.000,2202.364
450.600000000034,5.000,10.000,2206.494
450.700000000034,5.000,10.000,2210.623
450.800000000034,5.000,10.000,2214.752
450.900000000034,5.000,10.000,2218.881
451.000000000034,5.000,10.000,2223.011
451.100000000034,5.000,10.000,2227.140
451.200000000034,5.000,10.000,2231.269
451.300000000034,5.000,10.000,2235.399
451.400000000034,5.000,10.000,2239.528
451.500000000034,5.000,10.000,2243.657
451.600000000034,5.000,10.000,2247.787
451.700000000034,5.000,10.000,2251.916
451.800000000034,5.000,10.000,2256.045
451.900000000034,5.000,10.000,2260.175
452.000000000034,5.000,10.000,2264.304
452.100000000034,5.000,10.000,2268.433
452.200000000034,5.000,10.000,2272.563
452.300000000034,5.000,10.000,2276.692
452.400000000034,5.000,10.000,2280.822
452.500000000034,5.000,10.000,2284.951
452.600000000034,5.000,10.000,2289.081
452.700000000034,5.000,10.000,2293.210
452.800000000034,5.000,10.000,2297.340
452.900000000034,5.000,10.000,2301.469
453.000000000035,5.000,10.000,2305.599
453.100000000035,5.000,10.000,2309.728
453.200000000035,5.000,10.000,2313.858
453.300000000035,5.000,10.000,2317.987
453.400000000035,5.000,10.000,2322.117
453.500000000035,5.000,10.000,2326.246
453.600000000035,5.000,10.000,2330.376
453.700000000035,5.000,10.000,2334.505
453.800000000035,5.000,10.000,2338.635
453.900000000035,5.000,10.000,2342.765
454.000000000035,5.000,10.000,2346.894
454.100000000035,5.000,10.000,2351.024
454.200000000035,5.000,10.000,2355.153
454.300000000035,5.000,10.000,2359.283
454.400000000035,5.000,10.000,2363.413
454.500000000035,5.000,10.000,2367.542
454.600000000035,5.000,10.000,2371.672
454.700000000035,5.000,10.000,2375.802
454.800000000035,5.000,10.000,2379.931
454.900000000035,5.000,10.000,2384.061
455.000000000035,5.000,10.000,2388.191
455.100000000035,5.000,10.000,2392.320
455.200000000035,5.000,10.000,2396.450
455.300000000035,5.000,10.000,2400.580
455.400000000035,5.000,10.000,2404.710
455.500000000035,5.000,10.000,2408.839
455.600000000035,5.000,10.000,2412.969
455.700000000035,5.000,10.000,2417.099
455.800000000035,5.000,10.000,2421.228
455.900000000035,5.000,10.000,2425.358
456.000000000035,5.000,10.000,2429.488
456.100000000035,5.000,10.000,2433.618
456.200000000035,5.000,10.000,2437.747
456.300000000035,5.000,10.000,2441.877
456.400000000035,5.000,10.000,2446.007
456.500000000035,5.000,10.000,2450.137
456.600000000035,5.000,10.000,2454.267
456.700000000035,5.000,10.000,2458.396
456.800000000035,5.000,10.000,2462.526
456.900000000035,5.000,10.000,2466.656
457.000000000035,5.000,10.000,2470.786
