Time(s),Input(v),Output(v),Output(m)
176.099999999994,5.000,10.000,4764.683
176.199999999994,5.000,10.000,4768.159
176.299999999994,5.000,10.000,4771.643
176.399999999994,5.000,10.000,4775.137
176.499999999994,5.000,10.000,4778.638
176.599999999994,5.000,10.000,4782.149
176.699999999994,5.000,10.000,4785.668
176.799999999994,5.000,10.000,4789.195
176.899999999994,5.000,10.000,4792.730
176.999999999994,5.000,10.000,4796.274
177.099999999994,5.000,10.000,4799.825
177.199999999994,5.000,10.000,4803.384
177.299999999994,5.000,10.000,4806.951
177.399999999994,5.000,10.000,4810.526
177.499999999994,5.000,10.000,4814.108
177.599999999994,5.000,10.000,4817.698
177.699999999994,5.000,10.000,4821.295
177.799999999994,5.000,10.000,4824.900
177.899999999994,5.000,10.000,4828.511
177.999999999994,5.000,10.000,4832.130
178.099999999994,5.000,10.000,4835.755
178.199999999994,5.000,10.000,4839.388
178.299999999994,5.000,10.000,4843.027
178.399999999994,5.000,10.000,4846.673
178.499999999994,5.000,10.000,4850.325
178.599999999994,5.000,10.000,4853.984
178.699999999994,5.000,10.000,4857.649
178.799999999994,5.000,10.000,4861.321
178.899999999994,5.000,10.000,4864.999
178.999999999994,5.000,10.000,4868.683
179.099999999994,5.000,10.000,4872.373
179.199999999994,5.000,10.000,4876.070
179.299999999994,5.000,10.000,4879.772
179.399999999994,5.000,10.000,4883.479
179.499999999994,5.000,10.000,4887.193
179.599999999994,5.000,10.000,4890.912
179.699999999994,5.000,10.000,4894.637
179.799999999994,5.000,10.000,4898.368
179.899999999994,5.000,10.000,4902.104
179.999999999994,5.000,10.000,4905.845
180.099999999994,5.000,10.000,4909.591
180.199999999994,5.000,10.000,4913.343
180.299999999994,5.000,10.000,4917.100
180.399999999994,5.000,10.000,4920.862
180.499999999994,5.000,10.000,4924.629
180.599999999994,5.000,10.000,4928.401
180.699999999994,5.000,10.000,4932.177
180.799999999994,5.000,10.000,4935.959
180.899999999994,5.000,10.000,4939.745
180.999999999994,5.000,10.000,4943.536
181.099999999994,5.000,10.000,4947.332
181.199999999994,5.000,10.000,4951.132
181.299999999994,5.000,10.000,4954.937
181.399999999994,5.000,10.000,4958.746
181.499999999994,5.000,10.000,4962.560
