Time(s),Input(v),Output(v),Output(m)
592.100000000066,5.000,10.000,2281.086
592.200000000066,5.000,10.000,2280.237
592.300000000066,5.000,10.000,2279.456
592.400000000066,5.000,10.000,2278.741
592.500000000066,5.000,10.000,2278.093
592.600000000066,5.000,10.000,2277.510
592.700000000066,5.000,10.000,2276.991
592.800000000066,5.000,10.000,2276.535
592.900000000066,5.000,10.000,2276.141
593.000000000066,5.000,10.000,2275.809
593.100000000066,5.000,10.000,2275.538
593.200000000066,5.000,10.000,2275.327
593.300000000066,5.000,10.000,2275.175
593.400000000066,5.000,10.000,2275.081
593.500000000066,5.000,10.000,2275.044
593.600000000066,5.000,10.000,2275.064
593.700000000066,5.000,10.000,2275.141
593.800000000066,5.000,10.000,2275.272
593.900000000066,5.000,10.000,2275.458
594.000000000067,5.000,10.000,2275.697
594.100000000067,5.000,10.000,2275.989
594.200000000067,5.000,10.000,2276.334
594.300000000067,5.000,10.000,2276.730
594.400000000067,5.000,10.000,2277.177
594.500000000067,5.000,10.000,2277.674
594.600000000067,5.000,10.000,2278.220
594.700000000067,5.000,10.000,2278.815
594.800000000067,5.000,10.000,2279.459
594.900000000067,5.000,10.000,2280.149
595.000000000067,5.000,10.000,2280.887
595.100000000067,5.000,10.000,2281.671
595.200000000067,5.000,10.000,2282.500
595.300000000067,5.000,10.000,2283.374
595.400000000067,5.000,10.000,2284.293
595.500000000067,5.000,10.000,2285.255
595.600000000067,5.000,10.000,2286.260
595.700000000067,5.000,10.000,2287.308
595.800000000067,5.000,10.000,2288.398
595.900000000067,5.000,10.000,2289.529
596.000000000067,5.000,10.000,2290.701
596.100000000067,5.000,10.000,2291.913
596.200000000067,5.000,10.000,2293.165
596.300000000067,5.000,10.000,2294.456
596.400000000067,5.000,10.000,2295.785
596.500000000067,5.000,10.000,2297.153
596.600000000067,5.000,10.000,2298.559
596.700000000067,5.000,10.000,2300.001
596.800000000067,5.000,10.000,2301.480
596.900000000067,5.000,10.000,2302.995
597.000000000067,5.000,10.000,2304.546
597.100000000067,5.000,10.000,2306.132
597.200000000067,5.000,10.000,2307.752
597.300000000067,5.000,10.000,2309.407
597.400000000067,5.000,10.000,2311.095
597.500000000067,5.000,10.000,2312.816
597.600000000067,5.000,10.000,2314.571
597.700000000067,5.000,10.000,2316.357
597.800000000067,5.000,10.000,2318.176
597.900000000067,5.000,10.000,2320.026
598.000000000067,5.000,10.000,2321.907
598.100000000067,5.000,10.000,2323.818
598.200000000067,5.000,10.000,2325.760
598.300000000067,5.000,10.000,2327.732
598.400000000068,5.000,10.000,2329.733
598.500000000068,5.000,10.000,2331.762
598.600000000068,5.000,10.000,2333.821
598.700000000068,5.000,10.000,2335.908
598.800000000068,5.000,10.000,2338.022
598.900000000068,5.000,10.000,2340.164
599.000000000068,5.000,10.000,2342.333
599.100000000068,5.000,10.000,2344.528
599.200000000068,5.000,10.000,2346.750
599.300000000068,5.000,10.000,2348.998
599.400000000068,5.000,10.000,2351.272
599.500000000068,5.000,10.000,2353.571
599.600000000068,5.000,10.000,2355.894
599.700000000068,5.000,10.000,2358.243
599.800000000068,5.000,10.000,2360.615
599.900000000068,5.000,10.000,2363.012
600.000000000068,5.000,10.000,2365.432
600.100000000068,5.000,10.000,2367.875
600.200000000068,5.000,10.000,2370.342
600.300000000068,5.000,10.000,2372.830
600.400000000068,5.000,10.000,2375.342
600.500000000068,5.000,10.000,2377.875
600.600000000068,5.000,10.000,2380.430
600.700000000068,5.000,10.000,2383.006
600.800000000068,5.000,10.000,2385.604
600.900000000068,5.000,10.000,2388.223
601.000000000068,5.000,10.000,2390.862
601.100000000068,5.000,10.000,2393.521
601.200000000068,5.000,10.000,2396.200
601.300000000068,5.000,10.000,2398.899
601.400000000068,5.000,10.000,2401.618
601.500000000068,5.000,10.000,2404.356
601.600000000068,5.000,10.000,2407.112
601.700000000068,5.000,10.000,2409.888
601.800000000068,5.000,10.000,2412.682
601.900000000068,5.000,10.000,2415.494
602.000000000068,5.000,10.000,2418.324
602.100000000068,5.000,10.000,2421.171
602.200000000068,5.000,10.000,2424.036
602.300000000068,5.000,10.000,2426.919
602.400000000068,5.000,10.000,2429.818
602.500000000068,5.000,10.000,2432.734
602.600000000068,5.000,10.000,2435.667
602.700000000068,5.000,10.000,2438.615
602.800000000069,5.000,10.000,2441.580
602.900000000069,5.000,10.000,2444.561
603.000000000069,5.000,10.000,2447.558
603.100000000069,5.000,10.000,2450.569
603.200000000069,5.000,10.000,2453.596
603.300000000069,5.000,10.000,2456.639
603.400000000069,5.000,10.000,2459.695
603.500000000069,5.000,10.000,2462.767
603.600000000069,5.000,10.000,2465.853
603.700000000069,5.000,10.000,2468.953
603.800000000069,5.000,10.000,2472.067
603.900000000069,5.000,10.000,2475.195
604.000000000069,5.000,10.000,2478.337
604.100000000069,5.000,10.000,2481.492
604.200000000069,5.000,10.000,2484.660
604.300000000069,5.000,10.000,2487.842
604.400000000069,5.000,10.000,2491.036
604.500000000069,5.000,10.000,2494.243
604.600000000069,5.000,10.000,2497.463
604.700000000069,5.000,10.000,2500.695
604.800000000069,5.000,10.000,2503.939
604.900000000069,5.000,10.000,2507.195
605.000000000069,5.000,10.000,2510.463
605.100000000069,5.000,10.000,2513.743
605.200000000069,5.000,10.000,2517.035
605.300000000069,5.000,10.000,2520.338
605.400000000069,5.000,10.000,2523.652
605.500000000069,5.000,10.000,2526.977
605.600000000069,5.000,10.000,2530.313
605.700000000069,5.000,10.000,2533.660
605.800000000069,5.000,10.000,2537.018
605.900000000069,5.000,10.000,2540.386
606.000000000069,5.000,10.000,2543.765
606.100000000069,5.000,10.000,2547.153
606.200000000069,5.000,10.000,2550.552
606.300000000069,5.000,10.000,2553.961
606.400000000069,5.000,10.000,2557.380
606.500000000069,5.000,10.000,2560.808
606.600000000069,5.000,10.000,2564.246
606.700000000069,5.000,10.000,2567.693
606.800000000069,5.000,10.000,2571.150
606.900000000069,5.000,10.000,2574.616
607.000000000069,5.000,10.000,2578.090
607.100000000069,5.000,10.000,2581.574
607.20000000007,5.000,10.000,2585.067
607.30000000007,5.000,10.000,2588.568
607.40000000007,5.000,10.000,2592.078
607.50000000007,5.000,10.000,2595.596
607.60000000007,5.000,10.000,2599.122
607.70000000007,5.000,10.000,2602.657
607.80000000007,5.000,10.000,2606.200
607.90000000007,5.000,10.000,2609.751
608.00000000007,5.000,10.000,2613.310
608.10000000007,5.000,10.000,2616.876
608.20000000007,5.000,10.000,2620.450
608.30000000007,5.000,10.000,2624.032
608.40000000007,5.000,10.000,2627.621
608.50000000007,5.000,10.000,2631.218
