Time(s),Input(v),Output(v),Output(m)
48.7000000000004,1.464,0.000,0.000
48.8000000000004,1.483,0.000,0.000
48.9000000000004,1.582,0.000,0.000
49.0000000000004,1.631,0.000,0.000
49.1000000000004,1.670,0.000,0.000
49.2000000000004,1.808,0.000,0.000
49.3000000000004,1.729,0.000,0.000
49.4000000000004,1.768,0.000,0.000
49.5000000000004,1.817,0.000,0.000
49.6000000000004,1.857,0.000,0.000
49.7000000000004,1.906,0.000,0.000
49.8000000000004,1.925,0.000,0.000
49.9000000000004,1.994,0.000,0.000
50.0000000000004,2.034,0.000,0.000
50.1000000000004,2.092,0.000,0.000
50.2000000000004,2.171,0.000,0.000
50.3000000000004,2.220,0.000,0.000
50.4000000000004,2.279,0.000,0.000
50.5000000000004,2.299,0.000,0.000
50.6000000000004,2.318,0.000,0.000
50.7000000000005,2.348,0.000,0.000
50.8000000000005,2.397,0.000,0.000
50.9000000000005,2.446,0.000,0.000
51.0000000000005,2.466,0.000,0.000
51.1000000000005,2.466,0.000,0.000
51.2000000000005,2.466,0.000,0.000
51.3000000000005,2.466,0.000,0.000
51.4000000000005,2.466,0.000,0.000
51.5000000000005,2.466,0.000,0.000
51.6000000000005,2.466,0.000,0.000
51.7000000000005,2.476,0.000,0.000
51.8000000000005,2.485,0.000,0.000
51.9000000000005,2.515,0.000,0.000
52.0000000000005,2.544,0.000,0.000
52.1000000000005,2.554,0.001,0.001
52.2000000000005,2.554,0.002,0.003
52.3000000000005,2.564,0.005,0.007
52.4000000000005,2.564,0.008,0.011
52.5000000000005,2.574,0.012,0.018
52.6000000000005,2.662,0.018,0.025
52.7000000000005,2.662,0.026,0.037
52.8000000000005,2.662,0.036,0.051
52.9000000000005,2.662,0.049,0.070
53.0000000000005,2.662,0.064,0.091
53.1000000000005,2.662,0.081,0.116
53.2000000000005,2.662,0.101,0.144
53.3000000000005,2.662,0.123,0.176
53.4000000000005,2.662,0.148,0.211
53.5000000000005,2.662,0.174,0.249
53.6000000000005,2.662,0.203,0.290
53.7000000000005,2.662,0.234,0.334
53.8000000000005,2.662,0.267,0.381
53.9000000000005,2.662,0.302,0.431
54.0000000000005,2.662,0.339,0.485
54.1000000000005,2.662,0.378,0.541
54.2000000000005,2.662,0.420,0.600
54.3000000000005,2.652,0.463,0.661
54.4000000000005,2.662,0.508,0.726
54.5000000000005,2.652,0.555,0.793
54.6000000000005,2.662,0.604,0.863
54.7000000000005,2.652,0.655,0.935
54.8000000000005,2.662,0.707,1.010
54.9000000000005,2.662,0.761,1.088
55.0000000000005,2.662,0.817,1.168
55.1000000000005,2.662,0.875,1.250
55.2000000000005,2.662,0.935,1.335
55.3000000000005,2.662,0.996,1.423
55.4000000000005,2.662,1.059,1.513
55.5000000000005,2.662,1.124,1.606
55.6000000000005,2.662,1.190,1.701
55.7000000000005,2.662,1.259,1.798
55.8000000000005,2.662,1.328,1.897
55.9000000000005,2.662,1.400,1.999
56.0000000000005,2.662,1.472,2.104
56.1000000000005,2.662,1.547,2.210
56.2000000000005,2.662,1.623,2.318
56.3000000000005,2.662,1.700,2.429
56.4000000000005,2.662,1.779,2.542
56.5000000000005,2.662,1.860,2.657
56.6000000000005,2.662,1.942,2.774
56.7000000000005,2.662,2.025,2.893
56.8000000000005,2.662,2.110,3.015
56.9000000000005,2.652,2.196,3.138
57.0000000000005,2.662,2.284,3.263
57.1000000000005,2.652,2.373,3.389
57.2000000000005,2.652,2.463,3.518
57.3000000000005,2.652,2.554,3.648
57.4000000000005,2.652,2.646,3.780
57.5000000000005,2.652,2.740,3.914
57.6000000000005,2.652,2.834,4.049
57.7000000000005,2.652,2.930,4.186
57.8000000000006,2.652,3.027,4.324
57.9000000000006,2.652,3.125,4.464
58.0000000000006,2.652,3.224,4.605
58.1000000000006,2.652,3.324,4.748
58.2000000000006,2.652,3.425,4.892
58.3000000000006,2.652,3.527,5.038
58.4000000000006,2.643,3.630,5.185
58.5000000000006,2.643,3.734,5.334
58.6000000000006,2.633,3.839,5.484
58.7000000000006,2.623,3.944,5.634
58.8000000000006,2.613,4.050,5.786
58.9000000000006,2.584,4.156,5.937
59.0000000000006,2.554,4.262,6.089
59.1000000000006,2.535,4.368,6.240
59.2000000000006,2.495,4.472,6.389
59.3000000000006,2.466,4.576,6.537
59.4000000000006,2.387,4.677,6.681
59.5000000000006,2.358,4.775,6.821
59.6000000000006,2.348,4.869,6.956
